taxon_name,firstapp_max_ma,lastapp_min_ma
Yunnanosaurus_robustus,133.3,124.80000000000001
Yunnanosaurus_huangi,135.3,124.80000000000001
Yunnanosaurus_youngi,124.80000000000001,116.69999999999999
Mussaurus_patagonicus,133.3,124.80000000000001
Irisosaurus_yimenensis,124.80000000000001,116.69999999999999
Seitaad_ruessi,124.80000000000001,108.1
Schleitheimia_schutzi,162,142.5
Leonerasaurus_taquetrensis,123.6,117
Yizhousaurus_sunae,133.3,124.80000000000001
Blikanasaurus_cromptoni,162,135.3
Aardonyx_celestae,135.3,124.80000000000001
Ledumahadi_mafube,135.3,124.80000000000001
Sefapanosaurus_zastronensis,162,133.3
Melanorosaurus_readi,162,135.3
Ingentia_prima,162,142.5
Antetonitrus_ingenipes,135.3,124.80000000000001
Lessemsaurus_sauropoides,162,142.5
Ohmdenosaurus_liasicus,116,109.6
Microdontosaurus_dayensis,108.1,97.5
Tazoudasaurus_naimi,124.80000000000001,108.1
Volkheimeria_chubutensis,116,109.6
Patagosaurus_fariasi,116,109.6
Spinophorosaurus_nigerensis,104.30000000000001,100.1
Barapasaurus_tagorei,133.3,116.69999999999999
Amygdalodon_patagonicus,124.80000000000001,116
Cetiosaurus_oxoniensis,105.6,98.69999999999999
Haestasaurus_becklesii,79,66.9
Perijasaurus_lapaz,114.1,105.6
Dystrophaeus_viaemalae,95.19999999999999,89.69999999999999
Cardiodon_rugulosus,101.69999999999999,98.69999999999999
Yuanmousaurus_jiangyiensis,108.1,97.5
Wamweracaudia_keranjei,86.1,79
Eomamenchisaurus_yuanmouensis,108.1,97.5
Mamenchisaurus_youngi,102.30000000000001,97.5
Mamenchisaurus_sinocanadorum,97.5,91.30000000000001
Mamenchisaurus_jingyanensis,102.30000000000001,97.5
Mamenchisaurus_anyuensis,97.5,46.03
Mamenchisaurus_hochuanensis,102.30000000000001,79
Mamenchisaurus_constructus,97.5,79
Chuanjiesaurus_anaensis,104.30000000000001,102.30000000000001
Qijianglong_guokr,97.5,79
Abrosaurus_dongpoensis,104.30000000000001,91.30000000000001
Huangshanlong_anhuiensis,108.1,97.5
Anhuilong_diboensis,108.1,97.5
Hudiesaurus_sinojapanorum,89.69999999999999,79
Rhomaleopakhus_turpanensis,89.69999999999999,79
Xinjiangtitan_shanshanesis,102.30000000000001,79
Analong_chuanjieensis,104.30000000000001,102.30000000000001
Tonganosaurus_hei,135.3,108.1
Omeisaurus_fuxiensis,102.30000000000001,97.5
Omeisaurus_tianfuensis,104.30000000000001,91.30000000000001
Omeisaurus_maoianus,91.30000000000001,79
Omeisaurus_puxiani,102.30000000000001,97.5
Omeisaurus_junghsiensis,104.30000000000001,79
Omeisaurus_luoquanensis,97.5,91.30000000000001
Omeisaurus_jiaoi,104.30000000000001,91.30000000000001
Omeisaurus_changshouensis,102.30000000000001,97.5
Klamelisaurus_gobiensis,100.1,97.5
Cetiosauriscus_stewarti,98.69999999999999,95.19999999999999
Bagualia_alba,116,109.6
Shunosaurus_lii,104.30000000000001,91.30000000000001
Ferganasaurus_verzilini,100.1,97.5
Jobaria_tiguidensis,97.5,79
Amanzia_greppini,89.69999999999999,84.80000000000001
Chebsaurus_algeriensis,100.1,97.5
Protognathosaurus_oxyodon,104.30000000000001,91.30000000000001
Tendaguria_tanzaniensis,86.1,79
Mierasaurus_bobyoungi,79,66.9
Moabosaurus_utahensis,73.80000000000001,66.9
Turiasaurus_riodevensis,91.30000000000001,79
Zby_atlanticus,89.69999999999999,84.80000000000001
Losillasaurus_giganteus,91.30000000000001,79
Narindasaurus_thevenini,102.30000000000001,100.1
Janenschia_robusta,86.1,79
Datousaurus_bashanensis,104.30000000000001,91.30000000000001
Nebulasaurus_taito,108.1,102.30000000000001
Fusuisaurus_zhaoi,59,47
Huanghetitan_liujiaxiaensis,63.400000000000006,47
Astrophocaudia_slaughteri,46.03,43
Sibirotitan_astrosacralis,59,47
Chubutisaurus_insignis,56.459999999999994,43
Sauroposeidon_proteles,59,27.5
Tastavinsaurus_sanzi,59.45,56.459999999999994
Jiangshanosaurus_lixianensis,34.5,23.799999999999997
Abdarainurus_barsboldi,20.299999999999997,6.099999999999994
Angolatitan_adamastor,23.799999999999997,20.299999999999997
Yunmenglong_ruyangensis,59,34.5
Sonidosaurus_saihangaobiensis,17.5,4.599999999999994
Gannansaurus_sinensis,6.099999999999994,0
Dongbeititan_dongi,63.400000000000006,59
Padillasaurus_leivaensis,64,59.45
Triunfosaurus_leonardii,79,64
Tangvayosaurus_hoffeti,59,34.5
Ruyangosaurus_giganteus,59,34.5
Qiaowanlong_kangxii,59,47
Xianshanosaurus_shijiagouensis,59,34.5
Silutitan_sinensis,64,56.459999999999994
Daxiatitan_binglingi,63.400000000000006,47
Tambatitanis_amicitiae,46.03,43
Huabeisaurus_allocotus,34.5,6.099999999999994
Yongjinglong_datangi,63.400000000000006,47
Gobititan_shenzhouensis,46.03,43
Phuwiangosaurus_sirindhornae,64,59.45
Erketu_ellisoni,34.5,17.599999999999994
Euhelopus_zdanskyi,79,66.9
Ruixinia_zhangi,63.400000000000006,47
Ligabuesaurus_leanzai,46.03,43
Dzharatitanis_kingi,27.5,23.299999999999997
Malarguesaurus_florenciae,23.299999999999997,19.799999999999997
Ninjatitan_zapatai,79,66.9
Barrosasaurus_casamiquelai,27.5,4.599999999999994
Baalsaurus_mansillai,27.5,19.799999999999997
Mongolosaurus_haplodon,59,34.5
Sulaimanisaurus_gingerichi,4.599999999999994,0
Pakisaurus_balochistani,4.599999999999994,0
Khetranisaurus_barkhani,4.599999999999994,0
Gspsaurus_pakistani,4.599999999999994,0
Saraikimasoom_vitakri,4.599999999999994,0
Argyrosaurus_superbus,17.599999999999994,0
Hamititan_xinjiangensis,64,56.459999999999994
Andesaurus_delgadoi,33.599999999999994,27.5
Choconsaurus_baileywillisi,33.599999999999994,27.5
Mnyamawamtuka_moyowamkia,59,27.900000000000006
Rukwatitan_bisepultus,34.5,6.099999999999994
Dongyangosaurus_sinensis,34.5,23.799999999999997
